758	0	729	120
411	0	351	60
879	0	789	60
772	0	803	119
760	0	732	60
761	0	791	67
455	0	485	126
738	0	707	96
705	0	708	64
621	0	531	93
680	0	561	96
469	0	498	162
503	0	474	153
791	0	759	141
545	0	515	68
561	0	559	106
619	0	617	61
731	0	759	52
561	0	535	66
522	0	644	58
435	0	434	55
560	0	566	54
735	0	705	81
372	0	433	56
424	0	484	93
729	0	732	79
552	0	580	62
517	0	488	53
589	0	617	52
578	0	580	62
347	0	316	70
345	0	287	57
618	0	650	56
425	0	459	75
470	0	501	65
652	0	591	215
379	0	380	80
669	0	729	95
710	0	591	53
701	0	671	115
561	0	502	121
591	0	592	202
620	0	679	52
498	0	530	51
681	0	744	122
737	0	706	56
469	0	468	226
558	0	557	61
500	0	501	111
439	0	467	64
646	0	677	77
773	0	833	106
381	0	498	75
533	0	502	89
744	0	681	156
740	0	772	74
431	0	461	51
668	0	698	96
651	0	713	144
12	0	10	52
767	0	768	117
465	0	435	104
673	0	643	55
680	0	769	55
734	0	733	243
672	0	612	145
800	0	801	55
432	0	498	50
740	0	771	51
533	0	591	117
612	0	521	74
832	0	772	148
618	0	616	93
350	0	348	72
408	0	406	77
704	0	707	58
680	0	619	127
441	0	560	52
679	0	710	95
441	0	414	92
473	0	502	126
531	0	592	129
666	0	668	61
428	0	429	78
644	0	705	104
650	0	710	50
524	0	521	65
621	0	713	54
531	0	472	166
647	0	618	56
502	0	591	117
378	0	375	53
531	0	533	243
531	0	534	202
497	0	531	69
707	0	737	58
591	0	502	102
551	0	521	52
579	0	578	61
497	0	528	65
592	0	560	141
431	0	429	69
487	0	427	69
523	0	524	153
468	0	374	63
500	0	528	72
350	0	381	75
502	0	499	51
592	0	565	60
617	0	647	52
619	0	681	108
488	0	549	73
106	0	344	66
649	0	590	64
433	0	372	62
532	0	535	50
822	0	791	362
790	0	761	56
431	0	463	155
733	0	763	74
674	0	671	53
593	0	561	55
527	0	523	52
468	0	466	60
797	0	796	106
485	0	547	68
460	0	430	55
560	0	562	99
614	0	674	66
767	0	827	142
700	0	729	191
405	0	435	72
459	0	491	50
591	0	566	70
610	0	638	54
584	0	614	76
760	0	700	101
592	0	534	76
667	0	666	92
774	0	745	62
652	0	533	70
803	0	531	51
488	0	399	59
349	0	378	85
435	0	405	55
468	0	472	57
773	0	591	59
527	0	501	64
702	0	643	55
382	0	411	53
523	0	612	76
432	0	429	51
436	0	406	57
314	0	345	73
708	0	678	118
619	0	592	86
648	0	619	111
707	0	680	68
501	0	561	134
731	0	790	72
772	0	833	90
443	0	503	149
608	0	640	60
373	0	432	53
590	0	679	61
620	0	652	101
442	0	501	68
796	0	767	93
582	0	581	77
833	0	772	63
557	0	558	53
402	0	463	92
534	0	536	63
462	0	492	73
733	0	729	91
733	0	672	58
372	0	402	51
669	0	700	57
651	0	595	54
678	0	738	75
