0.000	0.208	0.000	0.009
0.000	0.500	0.010	0.000
0.053	0.208	0.010	0.000
0.053	0.458	0.008	0.017
0.053	0.500	0.017	0.009
0.053	0.542	0.037	0.046
0.053	0.667	0.038	0.017
0.053	0.708	0.009	0.000
0.053	0.750	0.010	0.011
0.105	0.500	0.041	0.116
0.105	0.542	0.082	0.094
0.105	0.583	0.072	0.071
0.105	0.625	0.060	0.046
0.105	0.667	0.128	0.161
0.105	0.708	0.064	0.030
0.105	0.750	0.047	0.034
0.105	0.792	0.012	0.000
0.158	0.208	0.000	0.008
0.158	0.375	0.008	0.000
0.158	0.458	0.042	0.037
0.158	0.500	0.000	0.057
0.158	0.542	0.603	0.137
0.158	0.583	0.071	0.019
0.158	0.625	0.036	0.009
0.158	0.667	0.096	0.145
0.158	0.708	0.173	0.251
0.158	0.750	0.106	0.106
0.158	0.792	0.039	0.051
0.158	0.958	0.036	0.014
0.158	1.000	0.012	0.000
0.211	0.167	0.000	0.009
0.211	0.208	0.017	0.000
0.211	0.292	0.016	0.000
0.211	0.375	0.011	0.000
0.211	0.417	0.044	0.029
0.211	0.458	0.043	0.113
0.211	0.500	0.031	0.017
0.211	0.542	0.029	0.065
0.211	0.583	0.031	0.023
0.211	0.667	0.008	0.011
0.211	0.750	0.082	0.048
0.211	0.792	0.129	0.090
0.211	0.833	0.157	0.212
0.211	0.875	0.065	0.044
0.211	0.958	0.039	0.025
0.211	1.000	0.008	0.000
0.263	0.125	0.011	0.007
0.263	0.167	0.014	0.014
0.263	0.250	0.029	0.008
0.263	0.292	0.076	0.118
0.263	0.333	0.113	0.097
0.263	0.375	0.076	0.015
0.263	0.417	0.136	0.118
0.263	0.458	0.093	0.091
0.263	0.500	0.227	0.314
0.263	0.542	0.095	0.131
0.263	0.583	0.149	0.090
0.263	0.667	0.000	0.011
0.263	0.708	0.012	0.010
0.263	0.750	0.028	0.033
0.263	0.792	0.099	0.111
0.263	0.833	0.236	0.315
0.263	0.875	0.050	0.043
0.263	0.917	0.040	0.025
0.316	0.083	0.029	0.032
0.316	0.125	0.025	0.018
0.316	0.167	0.013	0.023
0.316	0.208	0.000	0.008
0.316	0.250	0.065	0.038
0.316	0.292	0.098	0.129
0.316	0.333	0.209	0.161
0.316	0.375	0.177	0.234
0.316	0.417	0.196	0.200
0.316	0.458	0.240	0.266
0.316	0.500	0.091	0.121
0.316	0.542	0.008	0.025
0.316	0.583	0.102	0.142
0.316	0.625	0.048	0.038
0.316	0.667	0.066	0.096
0.316	0.708	0.061	0.074
0.316	0.750	0.142	0.161
0.316	0.792	0.064	0.049
0.316	0.833	0.448	0.498
0.316	0.875	0.159	0.162
0.316	0.917	0.037	0.027
0.316	0.958	0.009	0.010
0.368	0.042	0.009	0.000
0.368	0.083	0.010	0.000
0.368	0.125	0.028	0.023
0.368	0.167	0.039	0.034
0.368	0.208	0.000	0.009
0.368	0.250	0.000	0.010
0.368	0.292	0.018	0.083
0.368	0.333	0.742	0.246
0.368	0.375	0.008	0.008
0.368	0.417	0.043	0.084
0.368	0.458	0.161	0.168
0.368	0.500	0.087	0.124
0.368	0.542	0.037	0.038
0.368	0.583	0.045	0.037
0.368	0.625	0.014	0.016
0.368	0.667	0.441	0.506
0.368	0.708	0.028	0.042
0.368	0.750	0.032	0.026
0.368	0.792	0.040	0.000
0.368	0.833	0.259	0.425
0.368	0.875	0.138	0.151
0.368	0.917	0.196	0.156
0.368	0.958	0.104	0.055
0.368	1.000	0.020	0.000
0.421	0.042	0.008	0.017
0.421	0.083	0.026	0.100
0.421	0.125	0.091	0.084
0.421	0.167	0.200	0.250
0.421	0.208	0.035	0.037
0.421	0.250	0.105	0.097
0.421	0.292	0.091	0.155
0.421	0.333	0.058	0.093
0.421	0.375	0.023	0.056
0.421	0.417	0.106	0.150
0.421	0.458	0.065	0.118
0.421	0.500	0.333	0.250
0.421	0.625	0.030	0.009
0.421	0.667	0.254	0.211
0.421	0.708	0.640	0.369
0.421	0.750	0.208	0.244
0.421	0.792	0.519	0.396
0.421	0.833	0.545	0.721
0.421	0.875	0.904	1.000
0.421	0.917	0.010	0.017
0.421	0.958	0.052	0.000
0.421	1.000	0.040	0.010
0.474	0.125	0.030	0.022
0.474	0.167	0.036	0.028
0.474	0.208	0.027	0.024
0.474	0.250	0.058	0.058
0.474	0.375	0.054	0.036
0.474	0.417	0.197	0.194
0.474	0.458	0.436	0.332
0.474	0.500	0.090	0.084
0.474	0.625	0.055	0.034
0.474	0.667	0.270	0.284
0.474	0.708	0.184	0.227
0.474	0.750	0.272	0.155
0.474	0.792	0.856	0.750
0.474	0.833	0.272	0.341
0.474	0.875	0.226	0.231
0.474	0.917	0.202	0.223
0.474	0.958	0.147	0.130
0.474	1.000	0.047	0.028
0.526	0.000	0.034	0.054
0.526	0.083	0.014	0.000
0.526	0.125	0.081	0.046
0.526	0.167	0.035	0.039
0.526	0.208	0.091	0.044
0.526	0.250	0.150	0.157
0.526	0.292	0.047	0.080
0.526	0.333	0.082	0.055
0.526	0.375	0.092	0.081
0.526	0.417	0.198	0.213
0.526	0.458	0.091	0.092
0.526	0.500	0.022	0.008
0.526	0.542	0.019	0.021
0.526	0.625	0.015	0.000
0.526	0.667	0.045	0.084
0.526	0.708	0.205	0.222
0.526	0.750	0.649	0.641
0.526	0.792	0.439	0.402
0.526	0.833	0.378	0.492
0.526	0.875	0.189	0.137
0.526	0.917	0.017	0.008
0.526	0.958	0.138	0.091
0.526	1.000	0.000	0.009
0.579	0.000	0.105	0.121
0.579	0.083	0.009	0.000
0.579	0.167	0.021	0.027
0.579	0.250	0.020	0.012
0.579	0.292	0.058	0.075
0.579	0.333	0.126	0.118
0.579	0.375	0.154	0.142
0.579	0.417	0.179	0.173
0.579	0.458	0.197	0.252
0.579	0.500	0.028	0.029
0.579	0.542	0.011	0.009
0.579	0.583	0.026	0.018
0.579	0.625	0.045	0.008
0.579	0.667	0.010	0.024
0.579	0.708	0.333	0.371
0.579	0.750	0.457	0.479
0.579	0.792	1.000	0.828
0.579	0.833	0.260	0.284
0.579	0.875	0.237	0.233
0.579	0.917	0.039	0.008
0.579	0.958	0.098	0.113
0.579	1.000	0.096	0.035
0.632	0.000	0.009	0.000
0.632	0.167	0.029	0.026
0.632	0.208	0.009	0.017
0.632	0.250	0.091	0.100
0.632	0.292	0.060	0.086
0.632	0.333	0.027	0.108
0.632	0.417	0.228	0.264
0.632	0.458	0.161	0.238
0.632	0.500	0.097	0.106
0.632	0.583	0.009	0.008
0.632	0.625	0.065	0.040
0.632	0.667	0.135	0.120
0.632	0.708	0.378	0.383
0.632	0.750	0.324	0.460
0.632	0.792	0.260	0.273
0.632	0.833	0.234	0.360
0.632	0.875	0.065	0.050
0.632	1.000	0.009	0.000
