0.000	0.316	0.000	0.004
0.000	0.368	0.009	0.004
0.000	0.421	0.004	0.004
0.053	0.368	0.000	0.003
0.053	0.421	0.003	0.000
0.105	0.421	0.000	0.004
0.105	0.526	0.009	0.005
0.105	0.632	0.003	0.000
0.105	0.842	0.004	0.000
0.105	0.895	0.000	0.004
0.158	0.579	0.000	0.004
0.158	0.632	0.006	0.000
0.158	0.842	0.003	0.004
0.158	0.895	0.004	0.003
0.211	0.211	0.015	0.009
0.211	0.368	0.004	0.000
0.211	0.474	0.004	0.000
0.211	0.579	0.007	0.016
0.263	0.211	0.045	0.040
0.263	0.263	0.012	0.010
0.263	0.368	0.003	0.000
0.263	0.474	0.020	0.028
0.263	0.526	0.004	0.000
0.263	0.579	0.011	0.011
0.316	0.211	0.051	0.042
0.316	0.263	0.016	0.015
0.316	0.316	0.028	0.021
0.316	0.368	0.012	0.017
0.316	0.421	0.032	0.032
0.316	0.474	0.122	0.119
0.316	0.526	0.084	0.062
0.316	0.579	0.123	0.090
0.316	0.632	0.062	0.036
0.316	0.684	0.032	0.022
0.316	0.737	0.011	0.004
0.316	0.789	0.000	0.003
0.368	0.158	0.007	0.003
0.368	0.211	0.055	0.055
0.368	0.263	0.029	0.018
0.368	0.316	0.000	0.007
0.368	0.368	0.014	0.000
0.368	0.421	0.036	0.019
0.368	0.474	0.345	0.299
0.368	0.526	0.248	0.265
0.368	0.579	0.267	0.277
0.368	0.632	0.268	0.279
0.368	0.684	0.168	0.162
0.368	0.737	0.084	0.045
0.368	0.789	0.009	0.000
0.368	0.842	0.028	0.008
0.368	0.895	0.046	0.010
0.421	0.105	0.010	0.004
0.421	0.158	0.008	0.012
0.421	0.211	0.073	0.077
0.421	0.263	0.055	0.052
0.421	0.316	0.080	0.055
0.421	0.368	0.092	0.062
0.421	0.421	0.255	0.301
0.421	0.474	0.398	0.305
0.421	0.526	0.144	0.182
0.421	0.579	0.102	0.083
0.421	0.632	0.171	0.175
0.421	0.684	0.254	0.222
0.421	0.737	0.333	0.358
0.421	0.789	0.089	0.075
0.421	0.842	0.072	0.073
0.421	0.895	0.023	0.006
0.421	0.947	0.003	0.007
0.474	0.105	0.040	0.025
0.474	0.158	0.097	0.094
0.474	0.211	0.029	0.008
0.474	0.263	0.220	0.219
0.474	0.316	0.286	0.288
0.474	0.368	0.204	0.181
0.474	0.421	0.383	0.396
0.474	0.474	0.151	0.169
0.474	0.526	0.321	0.347
0.474	0.579	0.053	0.046
0.474	0.632	0.151	0.167
0.474	0.684	0.210	0.185
0.474	0.737	0.422	0.436
0.474	0.789	0.183	0.153
0.474	0.842	0.022	0.016
0.474	0.895	0.013	0.000
0.526	0.000	0.027	0.014
0.526	0.053	0.052	0.053
0.526	0.105	0.042	0.049
0.526	0.158	0.112	0.101
0.526	0.211	0.068	0.049
0.526	0.263	0.086	0.113
0.526	0.316	0.875	0.489
0.526	0.368	0.155	0.140
0.526	0.421	0.266	0.292
0.526	0.474	0.198	0.207
0.526	0.526	0.179	0.118
0.526	0.579	0.201	0.199
0.526	0.632	0.827	0.681
0.526	0.684	0.251	0.266
0.526	0.737	0.524	0.618
0.526	0.789	0.322	0.344
0.526	0.842	0.234	0.198
0.526	0.895	0.068	0.029
0.526	0.947	0.004	0.000
0.579	0.000	0.010	0.017
0.579	0.053	0.018	0.023
0.579	0.105	0.064	0.080
0.579	0.158	0.206	0.277
0.579	0.211	0.110	0.100
0.579	0.263	0.291	0.355
0.579	0.316	0.062	0.081
0.579	0.368	0.254	0.290
0.579	0.421	0.567	0.531
0.579	0.474	0.455	0.376
0.579	0.579	0.431	0.297
0.579	0.632	0.509	0.499
0.579	0.684	0.594	0.555
0.579	0.737	1.000	0.974
0.579	0.789	0.803	0.843
0.579	0.842	0.385	0.353
0.579	0.895	0.179	0.149
0.579	0.947	0.075	0.085
0.579	1.000	0.038	0.050
0.632	0.000	0.005	0.000
0.632	0.053	0.005	0.000
0.632	0.105	0.028	0.017
0.632	0.158	0.120	0.103
0.632	0.211	0.139	0.096
0.632	0.263	0.254	0.281
0.632	0.316	0.207	0.198
0.632	0.368	0.239	0.240
0.632	0.421	0.344	0.367
0.632	0.474	0.201	0.186
0.632	0.526	0.021	0.016
0.632	0.579	0.125	0.132
0.632	0.632	0.296	0.300
0.632	0.684	0.793	0.806
0.632	0.737	0.590	0.630
0.632	0.789	0.338	0.314
0.632	0.842	0.172	0.148
0.632	0.895	0.278	0.233
0.632	0.947	0.004	0.000
0.632	1.000	0.004	0.004
0.684	0.158	0.029	0.039
0.684	0.211	0.092	0.042
0.684	0.263	0.271	0.300
0.684	0.316	0.171	0.166
0.684	0.368	0.201	0.188
0.684	0.421	0.526	0.594
0.684	0.474	0.210	0.186
0.684	0.526	0.185	0.174
0.684	0.579	0.222	0.200
0.684	0.632	0.601	0.629
0.684	0.684	0.755	0.858
0.684	0.737	0.646	0.676
0.684	0.789	0.156	0.158
0.684	0.842	0.087	0.077
0.684	0.895	0.085	0.050
0.684	0.947	0.007	0.005
0.737	0.105	0.008	0.003
0.737	0.158	0.053	0.058
0.737	0.211	0.202	0.181
0.737	0.263	0.155	0.153
0.737	0.316	0.285	0.309
0.737	0.368	0.253	0.211
0.737	0.421	0.436	0.416
0.737	0.474	0.457	0.478
0.737	0.526	0.207	0.176
0.737	0.579	0.258	0.283
0.737	0.632	0.406	0.451
0.737	0.684	0.489	0.518
0.737	0.737	0.870	1.000
0.737	0.789	0.168	0.125
0.737	0.842	0.050	0.043
0.737	0.895	0.013	0.009
0.737	1.000	0.008	0.005
0.789	0.158	0.004	0.000
0.789	0.211	0.076	0.047
0.789	0.263	0.329	0.288
0.789	0.316	0.348	0.348
0.789	0.368	0.285	0.298
0.789	0.421	0.159	0.170
0.789	0.474	0.345	0.373
0.789	0.526	0.379	0.389
0.789	0.579	0.558	0.562
0.789	0.632	0.339	0.310
0.789	0.684	0.552	0.561
0.789	0.737	0.255	0.218
0.789	0.789	0.110	0.116
0.789	0.842	0.234	0.260
0.789	0.895	0.016	0.007
0.842	0.263	0.263	0.233
0.842	0.316	0.613	0.577
0.842	0.368	0.287	0.340
0.842	0.421	0.420	0.405
0.842	0.474	0.379	0.412
0.842	0.526	0.133	0.162
0.842	0.579	0.176	0.163
0.842	0.632	0.346	0.376
0.842	0.684	0.107	0.106
0.842	0.737	0.179	0.177
0.842	0.789	0.326	0.337
0.842	0.842	0.231	0.221
0.842	0.895	0.019	0.000
0.842	0.947	0.003	0.000
0.895	0.263	0.082	0.065
0.895	0.316	0.133	0.125
0.895	0.368	0.472	0.488
0.895	0.421	0.160	0.138
0.895	0.474	0.291	0.281
0.895	0.526	0.166	0.173
0.895	0.579	0.485	0.470
0.895	0.632	0.397	0.436
0.895	0.684	0.098	0.099
0.895	0.737	0.309	0.291
0.895	0.789	0.440	0.439
0.895	0.842	0.078	0.068
0.947	0.158	0.003	0.000
0.947	0.211	0.000	0.003
0.947	0.316	0.019	0.017
0.947	0.368	0.062	0.046
0.947	0.421	0.215	0.166
0.947	0.474	0.177	0.136
0.947	0.526	0.036	0.035
0.947	0.579	0.231	0.181
0.947	0.632	0.072	0.053
0.947	0.737	0.223	0.192
0.947	0.789	0.189	0.165
0.947	0.842	0.017	0.009
0.947	0.895	0.018	0.026
1.000	0.158	0.000	0.003
1.000	0.211	0.007	0.003
1.000	0.263	0.004	0.000
1.000	0.316	0.023	0.022
1.000	0.421	0.036	0.018
1.000	0.474	0.005	0.006
1.000	0.579	0.007	0.000
1.000	0.632	0.014	0.004
1.000	0.737	0.012	0.007
