475	0	504	74
565	0	531	44
649	0	708	37
462	0	431	54
283	0	344	32
566	0	533	56
461	0	523	36
620	0	619	177
534	0	505	32
639	0	612	47
411	0	410	68
246	0	216	44
652	0	502	54
534	0	564	35
762	0	732	105
528	0	680	35
705	0	827	39
561	0	344	37
528	0	471	63
441	0	467	32
774	0	745	62
591	0	773	55
832	0	681	43
500	0	591	115
590	0	534	56
461	0	522	41
494	0	466	38
501	0	590	120
498	0	497	75
763	0	733	89
635	0	576	30
467	0	466	61
471	0	410	37
618	0	797	31
524	0	618	35
773	0	589	37
651	0	498	42
651	0	497	38
403	0	375	30
728	0	668	122
679	0	678	148
565	0	592	34
576	0	697	32
861	0	773	39
765	0	827	75
698	0	758	96
380	0	318	30
578	0	577	38
742	0	802	103
587	0	558	31
705	0	768	39
607	0	606	31
560	0	558	87
482	0	484	53
566	0	560	51
612	0	643	254
622	0	531	56
652	0	563	38
347	0	436	31
405	0	375	97
559	0	651	46
463	0	432	221
426	0	485	44
313	0	404	37
769	0	802	53
502	0	505	33
488	0	546	30
794	0	764	44
821	0	729	39
462	0	432	46
372	0	404	198
733	0	643	35
682	0	595	39
530	0	502	86
485	0	548	71
492	0	400	43
824	0	797	59
575	0	573	32
738	0	797	100
595	0	680	68
682	0	561	63
467	0	464	32
646	0	677	77
734	0	763	116
707	0	729	32
349	0	288	37
672	0	670	33
592	0	589	79
436	0	498	101
737	0	767	73
518	0	487	52
485	0	426	43
735	0	798	31
547	0	546	45
560	0	677	37
509	0	566	30
503	0	531	194
582	0	523	111
589	0	523	41
529	0	468	34
472	0	590	58
591	0	441	47
612	0	642	371
707	0	678	96
649	0	561	37
735	0	827	42
497	0	559	35
575	0	574	34
796	0	794	57
592	0	650	41
700	0	758	51
315	0	347	42
767	0	799	39
498	0	530	51
533	0	651	52
381	0	442	62
595	0	590	52
592	0	563	118
382	0	412	39
773	0	679	33
710	0	681	80
677	0	644	43
614	0	583	32
586	0	616	46
532	0	618	30
635	0	666	50
713	0	591	62
482	0	451	51
442	0	414	82
835	0	802	35
580	0	671	43
728	0	459	36
707	0	711	30
523	0	589	40
488	0	427	61
737	0	708	41
589	0	588	100
797	0	766	43
494	0	527	37
502	0	591	117
592	0	590	122
483	0	393	56
378	0	498	32
528	0	557	67
532	0	534	94
470	0	469	53
669	0	698	66
501	0	472	231
773	0	714	79
373	0	378	36
681	0	682	99
460	0	398	31
681	0	708	63
563	0	502	46
428	0	488	112
522	0	498	47
650	0	652	89
501	0	469	66
455	0	337	30
729	0	758	125
797	0	796	106
429	0	399	99
459	0	485	79
651	0	441	36
666	0	635	32
708	0	591	32
348	0	318	64
590	0	558	66
532	0	566	36
642	0	644	46
469	0	441	42
790	0	852	40
707	0	734	48
459	0	491	50
647	0	644	36
516	0	575	37
590	0	652	90
552	0	527	30
802	0	745	30
640	0	610	46
706	0	645	48
744	0	533	32
707	0	709	42
499	0	374	46
791	0	642	34
561	0	650	56
616	0	619	50
