0.000	0.310	0.000	0.007
0.000	0.345	0.014	0.000
0.000	0.414	0.000	0.009
0.103	0.552	0.009	0.011
0.138	0.448	0.000	0.007
0.207	0.448	0.006	0.000
0.207	0.552	0.000	0.010
0.241	0.207	0.017	0.011
0.241	0.241	0.010	0.000
0.241	0.552	0.000	0.015
0.276	0.207	0.010	0.007
0.276	0.241	0.000	0.030
0.276	0.483	0.000	0.007
0.310	0.207	0.000	0.007
0.310	0.241	0.012	0.000
0.310	0.414	0.007	0.009
0.310	0.448	0.021	0.025
0.310	0.483	0.039	0.030
0.310	0.517	0.040	0.037
0.310	0.552	0.022	0.017
0.310	0.586	0.041	0.031
0.310	0.621	0.006	0.000
0.310	0.690	0.008	0.008
0.310	0.759	0.000	0.007
0.345	0.207	0.026	0.014
0.345	0.448	0.050	0.088
0.345	0.483	0.058	0.090
0.345	0.517	0.053	0.059
0.345	0.552	0.123	0.063
0.345	0.586	0.008	0.000
0.345	0.621	0.055	0.015
0.345	0.655	0.067	0.028
0.345	0.690	0.018	0.023
0.345	0.724	0.009	0.000
0.379	0.241	0.019	0.015
0.379	0.276	0.006	0.022
0.379	0.345	0.007	0.000
0.379	0.448	0.030	0.013
0.379	0.483	0.288	0.183
0.379	0.517	0.150	0.230
0.379	0.552	0.156	0.220
0.379	0.586	0.145	0.234
0.379	0.621	0.158	0.261
0.379	0.655	0.148	0.212
0.379	0.690	0.090	0.101
0.379	0.724	0.045	0.022
0.379	0.862	0.061	0.012
0.379	0.897	0.006	0.007
0.414	0.103	0.007	0.000
0.414	0.207	0.007	0.013
0.414	0.241	0.040	0.022
0.414	0.276	0.000	0.007
0.414	0.310	0.008	0.010
0.414	0.379	0.011	0.011
0.414	0.414	0.089	0.109
0.414	0.448	0.129	0.201
0.414	0.483	0.210	0.066
0.414	0.517	0.103	0.146
0.414	0.552	0.000	0.012
0.414	0.621	0.080	0.084
0.414	0.655	0.134	0.166
0.414	0.690	0.154	0.077
0.414	0.724	0.258	0.324
0.414	0.759	0.069	0.040
0.414	0.793	0.042	0.019
0.414	0.862	0.046	0.026
0.448	0.103	0.008	0.000
0.448	0.172	0.013	0.012
0.448	0.207	0.000	0.007
0.448	0.241	0.006	0.015
0.448	0.276	0.064	0.071
0.448	0.310	0.051	0.056
0.448	0.345	0.104	0.075
0.448	0.379	0.031	0.000
0.448	0.414	0.141	0.170
0.448	0.448	0.073	0.094
0.448	0.483	0.256	0.352
0.448	0.517	0.062	0.094
0.448	0.552	0.087	0.063
0.448	0.621	0.018	0.032
0.448	0.690	0.031	0.053
0.448	0.724	0.166	0.238
0.448	0.759	0.059	0.054
0.448	0.793	0.024	0.014
0.448	0.828	0.042	0.034
0.483	0.103	0.009	0.008
0.483	0.138	0.043	0.039
0.483	0.172	0.035	0.045
0.483	0.207	0.006	0.007
